City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Beboto,TD,8.2668,16.939,84.92,53,60,2.86,broken clouds
348,Aripuana,BR,-9.1667,-60.6333,99.57,34,13,2.62,few clouds
349,Lovrenc Na Pohorju,SI,46.5406,15.3931,54.55,73,53,4.38,broken clouds
350,Puerto Del Rosario,ES,28.5004,-13.8627,73.15,73,0,10.36,clear sky
351,Danielskuil,ZA,-28.1887,23.5395,79.43,13,0,10.42,clear sky
352,Port-Gentil,GA,-0.7193,8.7815,80.56,83,75,16.11,light rain
353,Mana,GF,5.6592,-53.7767,82.04,77,91,6.78,overcast clouds
354,Newport,GB,51.5877,-2.9984,55.85,73,62,32.41,broken clouds
355,Kerouane,GN,9.2667,-9.0167,84.43,64,26,4.92,scattered clouds
356,Kokkola,FI,63.8385,23.1307,46.04,91,90,6.91,overcast clouds
357,Alofi,NU,-19.0595,-169.9187,73.29,88,98,9.22,overcast clouds
358,Ust-Nera,RU,64.5667,143.2,-15.79,100,69,5.53,broken clouds
359,Gimli,CA,50.6336,-96.9907,38.43,70,61,11.5,broken clouds
360,Laguna,US,38.421,-121.4238,60.64,88,1,1.01,clear sky
361,Cidreira,BR,-30.1811,-50.2056,72.28,78,25,20.83,scattered clouds
362,Santa Helena De Goias,BR,-17.8136,-50.5969,85.03,50,82,6.31,broken clouds
363,Cariamanga,EC,-4.3333,-79.55,66.97,48,34,4.59,light rain
364,Nouadhibou,MR,20.931,-17.0347,76.98,69,8,13.8,clear sky
365,Yingcheng,CN,30.95,113.55,64.45,55,99,6.35,light rain
366,Bengkulu,ID,-3.8004,102.2655,77.74,88,100,3.74,light rain
367,Wejherowo,PL,54.6057,18.2356,54.82,75,82,6.08,broken clouds
368,Lebedyan,RU,53.0194,39.1664,45.45,73,7,7.36,clear sky
369,Sur,OM,22.5667,59.5289,82.54,61,1,10.45,clear sky
370,Touros,BR,-5.1989,-35.4608,86.9,61,44,15.88,scattered clouds
371,Yagodnoye,RU,62.55,149.6667,-17.61,99,86,4.63,overcast clouds
372,Anaconda,US,46.1285,-112.9423,31.19,74,23,2.86,few clouds
373,Praia Grande,BR,-24.0058,-46.4028,79.23,53,90,1.99,overcast clouds
374,Zhanaozen,KZ,43.3,52.8,52.41,44,2,11.12,clear sky
375,Marsa Matruh,EG,31.3525,27.2453,76.19,44,73,7.09,broken clouds
376,Thompson,CA,55.7435,-97.8558,30.36,93,75,10.36,broken clouds
377,Tres Arroyos,AR,-38.3739,-60.2798,61.18,49,100,13.11,overcast clouds
378,Amazar,RU,53.858,120.875,24.98,56,96,2.86,overcast clouds
379,Gornopravdinsk,RU,60.05,69.9,15.76,90,100,1.9,overcast clouds
380,Maumere,ID,-8.6199,122.2111,80.73,79,68,2.13,broken clouds
381,Johi,PK,26.6921,67.6133,83.97,14,0,4.38,clear sky
382,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,81.14,64,96,5.08,overcast clouds
383,Xining,CN,36.6167,101.7667,38.17,70,78,0.6,broken clouds
384,Colares,PT,38.7992,-9.4469,69.48,88,90,5.99,mist
385,Henties Bay,NA,-22.116,14.2845,65.86,77,1,10.67,clear sky
386,Kailua,US,21.4022,-157.7394,71.74,72,1,1.39,clear sky
387,Cherskiy,RU,68.75,161.3,-0.17,98,100,5.28,overcast clouds
388,Acarau,BR,-2.8856,-40.12,86.32,62,73,16.96,broken clouds
389,Hualmay,PE,-11.0964,-77.6139,70.34,67,20,9.26,few clouds
390,Sakakah,SA,29.9697,40.2064,85.57,19,100,3.89,overcast clouds
391,Kahului,US,20.8947,-156.47,70.84,76,1,5.75,clear sky
392,Lerwick,GB,60.1545,-1.1494,50.0,87,100,19.3,overcast clouds
393,Requena,ES,39.4883,-1.1004,72.5,76,96,24.27,overcast clouds
394,Ndele,CF,8.4109,20.6473,81.57,54,88,3.27,overcast clouds
395,Petrozavodsk,RU,61.7849,34.3469,45.86,81,90,8.95,overcast clouds
396,Esperance,AU,-33.8667,121.9,64.38,56,100,14.74,overcast clouds
397,Jega,NG,12.2175,4.3792,97.34,14,55,6.24,broken clouds
398,Anjangaon,IN,21.1631,77.3094,68.36,53,12,4.5,few clouds
399,Jilin,CN,43.0,126.0,33.17,81,81,4.88,broken clouds
400,Lagunas,PE,-5.2269,-75.6753,95.49,43,56,2.73,broken clouds
401,Lingao,CN,19.9103,109.6859,74.57,91,72,11.65,broken clouds
402,Codrington,AU,-38.2667,141.9667,44.51,92,8,4.36,clear sky
403,Pacific Grove,US,36.6177,-121.9166,57.45,85,1,1.01,clear sky
404,Miracema Do Tocantins,BR,-9.5618,-48.3967,91.67,43,59,2.62,broken clouds
405,Nabire,ID,-3.3667,135.4833,75.22,92,100,3.18,overcast clouds
406,Isehara,JP,35.3906,139.3078,61.59,72,89,1.99,overcast clouds
407,Carbonia,IT,39.1672,8.5222,63.55,92,95,6.22,overcast clouds
408,Holme,DK,56.1138,10.1725,51.64,89,98,15.9,overcast clouds
409,La Cruz,MX,23.9167,-106.9,78.98,74,1,2.51,clear sky
410,Morant Bay,JM,17.8815,-76.4093,87.42,80,80,7.16,broken clouds
411,Warah,PK,27.4481,67.7978,80.56,13,0,5.84,clear sky
412,Ancud,CL,-41.8697,-73.8203,67.53,40,35,6.38,scattered clouds
413,Tuy Hoa,VN,13.0833,109.3,76.15,91,73,2.98,heavy intensity rain
414,Camocim,BR,-2.9022,-40.8411,86.13,63,60,14.0,broken clouds
415,Omboue,GA,-1.5746,9.2618,76.66,88,100,5.3,overcast clouds
416,Nome,US,64.5011,-165.4064,21.27,69,1,0.0,clear sky
417,Aksarka,RU,66.5606,67.7975,-4.94,94,6,6.06,clear sky
418,Jumla,NP,29.2747,82.1838,43.65,78,6,3.98,clear sky
419,Vao,NC,-22.6667,167.4833,70.5,65,35,7.76,scattered clouds
420,Ariquemes,BR,-9.9133,-63.0408,99.99,33,30,3.27,scattered clouds
421,Tabou,CI,4.423,-7.3528,82.42,75,75,10.49,broken clouds
422,Papayal,PE,-4.0761,-80.7361,84.83,49,19,9.08,few clouds
423,Guerrero Negro,MX,27.9769,-114.0611,67.28,75,80,7.31,broken clouds
424,Hofn,IS,64.2539,-15.2082,41.02,56,75,25.32,broken clouds
425,Talavera,PH,15.6167,120.9333,73.2,84,9,1.39,clear sky
426,Novoleushkovskaya,RU,45.9956,39.9921,51.75,76,0,14.12,clear sky
427,San Juan,AR,-31.5375,-68.5364,60.08,67,100,13.22,overcast clouds
428,Miles City,US,46.4083,-105.8406,31.51,80,1,4.61,clear sky
429,Saqqez,IR,36.2499,46.2735,59.52,52,100,4.83,overcast clouds
430,Getulio Vargas,UY,-32.6796,-53.5494,82.15,53,14,6.11,few clouds
431,Olinda,BR,-8.0089,-34.8553,82.13,69,75,6.91,broken clouds
432,Yalvac,TR,38.2956,31.1778,51.1,78,99,0.92,overcast clouds
433,Itaituba,BR,-4.2761,-55.9836,93.36,55,40,5.75,scattered clouds
434,Bardiyah,LY,31.7561,25.0865,75.47,54,100,25.19,overcast clouds
435,Jiazi,CN,22.8779,116.067,71.65,80,16,14.54,light rain
436,Kitob,UZ,39.0843,66.8332,45.18,57,91,3.38,overcast clouds
437,Chumikan,RU,54.7183,135.315,24.57,58,0,10.0,clear sky
438,Chamonix-Mont-Blanc,FR,45.9238,6.8693,55.83,88,92,7.81,overcast clouds
439,Camana,PE,-16.6228,-72.7111,69.37,70,100,8.66,overcast clouds
440,Trincomalee,LK,8.5711,81.2335,81.48,83,83,10.33,broken clouds
441,Port Blair,IN,11.6667,92.75,81.19,80,96,4.21,overcast clouds
442,Nuuk,GL,64.1835,-51.7216,38.01,93,75,21.85,light rain
443,Asfi,MA,32.2994,-9.2372,71.04,68,71,11.12,broken clouds
444,Bambous Virieux,MU,-20.3428,57.7575,74.21,83,40,3.44,scattered clouds
445,Biharamulo,TZ,-2.6319,31.3089,66.63,76,89,2.15,overcast clouds
446,Nouakchott,MR,18.0858,-15.9785,100.33,47,100,12.8,overcast clouds
447,Diplo,PK,24.4667,69.584,81.27,28,36,8.5,scattered clouds
448,Villa Bruzual,VE,9.3328,-69.1208,81.68,78,94,1.92,overcast clouds
449,Udachnyy,RU,66.4167,112.4,5.85,86,42,14.18,scattered clouds
450,Kasongo-Lunda,CD,-6.4667,16.8167,83.12,63,91,2.8,overcast clouds
451,Karasjok,NO,69.4719,25.5112,24.91,97,65,4.03,broken clouds
452,Saldanha,ZA,-33.0117,17.9442,68.05,78,96,9.44,overcast clouds
453,Sabaudia,IT,41.3003,13.0282,67.89,76,100,11.41,overcast clouds
454,Sucua,EC,-2.4667,-78.1667,79.54,61,75,2.3,light rain
455,Koroni,GR,36.8,21.95,66.07,59,8,4.45,clear sky
456,Tazovskiy,RU,67.4667,78.7,6.67,92,100,11.61,overcast clouds
457,Mettur,IN,11.8,77.8,75.33,90,98,3.47,light rain
458,Linhares,BR,-19.3911,-40.0722,76.6,81,97,7.0,overcast clouds
459,Drayton Valley,CA,53.2168,-114.9854,24.78,49,38,3.98,scattered clouds
460,Scarborough,GB,54.2797,-0.4044,53.17,85,55,5.01,broken clouds
461,Carroll,US,39.5501,-77.0164,64.99,77,75,5.01,broken clouds
462,Sabang,ID,5.8933,95.3214,81.39,75,94,2.17,overcast clouds
463,Moranbah,AU,-22.0016,148.0466,73.71,83,31,16.4,scattered clouds
464,Buala,SB,-8.145,159.5921,80.02,81,100,6.08,light rain
465,Tanabe,JP,33.7333,135.3667,59.77,89,9,4.63,clear sky
466,Aklavik,CA,68.2191,-135.0107,30.92,93,40,3.44,scattered clouds
467,Yukhnov,RU,54.7444,35.2297,43.48,82,8,7.61,clear sky
468,Zheleznodorozhnyy,RU,55.7503,38.0042,41.41,70,12,10.13,few clouds
469,Kadaya,RU,50.9327,119.2911,24.22,45,10,5.26,clear sky
470,Jining,CN,35.405,116.5814,55.22,65,70,7.67,light rain
471,Pimampiro,EC,0.4,-77.9667,70.45,62,86,1.45,light rain
472,Cockburn Town,TC,21.4612,-71.1419,84.16,70,40,3.44,scattered clouds
473,Lahij,YE,13.1667,44.5833,78.1,73,86,12.08,overcast clouds
474,Otaru,JP,43.1894,141.0022,47.03,80,73,7.43,broken clouds
475,Dandong,CN,40.1292,124.3947,46.06,79,62,9.24,broken clouds
476,Vanimo,PG,-2.6741,141.3028,78.13,87,100,1.66,overcast clouds
477,Mecca,SA,21.4267,39.8261,84.0,51,0,6.51,clear sky
478,Sangar,RU,63.9242,127.4739,7.83,92,100,17.18,light snow
479,Bridlington,GB,54.0831,-0.1919,53.78,76,48,28.83,scattered clouds
480,Miri,MY,4.4148,114.0089,75.34,100,40,2.3,scattered clouds
481,Ponta Delgada,PT,37.7333,-25.6667,75.51,94,75,13.8,mist
482,Berlevag,NO,70.8578,29.0864,32.0,74,100,13.35,overcast clouds
483,Lavrentiya,RU,65.5833,-171.0,12.69,82,6,12.8,clear sky
484,Tondon,GN,10.3667,-13.35,85.15,65,53,2.82,light rain
485,Cairns,AU,-16.9167,145.7667,78.75,89,40,4.61,scattered clouds
486,Kizukuri,JP,40.8061,140.3861,50.11,97,49,2.06,scattered clouds
487,Tuim,RU,54.3417,89.9261,34.61,71,100,14.79,overcast clouds
488,Mao,ES,39.8885,4.2658,72.16,73,0,6.91,clear sky
489,Verkhovyna,UA,48.1557,24.7911,46.02,58,0,2.17,clear sky
490,Anadyr,RU,64.75,177.4833,-3.5,83,40,15.01,scattered clouds
491,Kwakoa,TZ,-3.7667,37.7167,81.82,48,82,14.65,broken clouds
492,Rio Bueno,CL,-40.3167,-72.9667,69.94,32,91,3.85,overcast clouds
493,Ler,SS,8.3018,30.1418,83.1,57,50,2.8,scattered clouds
494,Ambilobe,MG,-13.2,49.05,75.99,85,95,1.03,light rain
495,Basco,PH,20.4487,121.9702,81.07,67,58,18.43,broken clouds
496,Chernyshevskiy,RU,63.0128,112.4714,12.45,85,30,8.25,scattered clouds
497,Los Andes,CL,-32.8337,-70.5983,76.77,32,100,8.88,overcast clouds
498,Pochutla,MX,15.7432,-96.4661,84.81,61,37,3.33,scattered clouds
499,Salym,RU,60.0625,71.4789,14.34,90,86,0.92,overcast clouds
500,Qobustan,AZ,40.0824,49.412,57.31,76,77,8.77,broken clouds
501,Lujan,AR,-34.5703,-59.105,68.02,77,99,4.0,light rain
502,Puerto Escondido,MX,15.85,-97.0667,83.32,67,33,1.79,scattered clouds
503,Hauterive,FR,46.0901,3.4459,68.76,62,84,13.58,broken clouds
504,Amahai,ID,-3.3333,128.9167,79.12,80,100,3.04,overcast clouds
505,Merrill,US,45.1805,-89.6835,44.37,62,75,17.27,broken clouds
506,Stephenville,US,32.2207,-98.2023,73.74,46,1,0.0,clear sky
507,Pallasovka,RU,50.05,46.8833,47.57,54,1,6.87,clear sky
508,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,89.1,63,85,1.32,overcast clouds
509,Ambon,ID,-3.6954,128.1814,77.14,94,75,5.75,moderate rain
510,Akyab,MM,20.15,92.9,79.75,78,76,6.17,broken clouds
511,Poso,ID,-1.3959,120.7524,77.79,85,77,4.9,broken clouds
512,Harlingen,US,26.1906,-97.6961,84.33,65,1,14.97,clear sky
513,Manjeshwar,IN,12.7194,74.8861,77.95,84,93,1.25,heavy intensity rain
514,Vestmannaeyjar,IS,63.4427,-20.2734,40.19,70,0,26.46,clear sky
515,Borovoy,RU,55.4333,86.0833,34.88,93,90,15.66,light snow
516,Kingman,US,35.1894,-114.053,69.55,34,1,6.91,clear sky
517,Cacoal,BR,-11.4386,-61.4472,102.72,29,11,2.64,few clouds
518,Tekari,IN,24.9333,84.8333,68.22,61,0,2.91,clear sky
519,Shimanovsk,RU,52.0,127.7,27.57,42,21,4.88,few clouds
520,Tsiroanomandidy,MG,-18.7667,46.0333,77.81,25,0,5.1,clear sky
521,Darnah,LY,32.767,22.6367,67.44,81,81,27.18,broken clouds
522,Chapais,CA,49.7834,-74.8492,44.38,96,100,5.03,overcast clouds
523,Vacaria,BR,-28.5122,-50.9339,75.72,65,82,9.53,broken clouds
524,Fukue,JP,32.6881,128.8419,68.59,62,64,15.08,broken clouds
525,Chak Azam Sahu,PK,30.75,73.0333,72.91,25,0,7.76,clear sky
526,Nenjiang,CN,49.1833,125.2167,29.25,38,10,3.15,clear sky
527,Kawalu,ID,-7.3817,108.2082,72.97,98,83,1.07,moderate rain
528,Jorpeland,NO,59.0225,6.0408,53.15,41,55,11.88,broken clouds
529,Soe,ID,-9.8607,124.284,68.32,92,77,3.71,broken clouds
530,La Romana,DO,18.4273,-68.9728,88.16,70,40,5.75,scattered clouds
531,Katsuura,JP,35.1333,140.3,61.2,93,99,7.05,overcast clouds
532,Hobyo,SO,5.3505,48.5268,81.21,73,13,14.63,few clouds
533,San Policarpo,PH,12.1791,125.5072,80.02,80,71,10.87,broken clouds
534,Plerin,FR,48.5425,-2.7798,55.72,72,1,8.01,clear sky
535,Strezhevoy,RU,60.7333,77.5889,4.98,92,86,8.97,overcast clouds
536,Intipuca,SV,13.1969,-88.0544,85.95,56,73,2.71,broken clouds
537,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,27.19,50,20,4.47,few clouds
538,Ginda,IN,30.6945,78.4932,49.78,57,0,5.06,clear sky
539,Luwuk,ID,-0.9516,122.7875,77.34,81,99,2.24,overcast clouds
540,Yining,CN,29.0361,114.5636,62.67,68,92,0.78,moderate rain
541,Disraeli,CA,45.9001,-71.3491,50.22,95,100,3.15,overcast clouds
542,Sisimiut,GL,66.9395,-53.6735,34.99,88,100,25.55,light rain
543,Grants Pass,US,42.439,-123.3284,55.35,95,90,0.0,fog
544,Arlit,NE,18.7369,7.3853,96.76,10,37,4.54,scattered clouds
545,Manta,EC,-0.95,-80.7333,76.78,73,90,5.75,overcast clouds
546,Troy,US,42.6056,-83.1499,57.96,76,1,3.0,clear sky
547,Am Timan,TD,11.0297,20.2827,89.73,22,80,2.77,broken clouds
548,Grindsted,DK,55.754,8.9123,51.91,93,75,12.66,broken clouds
549,Balud,PH,10.1476,123.6953,78.76,84,82,9.8,broken clouds
550,San Juan De Los Morros,VE,9.9115,-67.3538,83.95,62,72,2.15,broken clouds
551,Progreso,MX,21.2833,-89.6667,83.1,50,39,5.93,scattered clouds
552,Pecos,US,31.4229,-103.4932,65.23,27,1,14.97,clear sky
553,Lingyuan,CN,41.24,119.4011,35.89,59,10,4.61,clear sky
554,Hirara,JP,24.8,125.2833,76.3,64,100,15.05,overcast clouds
555,Tarimoro,MX,20.2833,-100.75,67.51,51,51,0.22,broken clouds
556,Kangaatsiaq,GL,68.3065,-53.4641,34.95,86,100,25.72,overcast clouds
557,Samarai,PG,-10.6167,150.6667,82.27,81,100,14.23,overcast clouds
558,Kirkwall,GB,58.9848,-2.9587,50.34,87,40,17.27,light rain
559,Minsk,BY,53.9,27.5667,42.55,70,0,9.78,clear sky
560,Roma,US,43.2128,-75.4557,55.96,94,90,1.01,mist
561,Athabasca,CA,54.7169,-113.2854,26.42,58,0,3.53,clear sky
562,Lagos,NG,6.5833,3.75,86.32,69,100,7.94,overcast clouds
563,Kudahuvadhoo,MV,2.6708,72.8944,83.37,75,30,16.93,scattered clouds
564,Mount Isa,AU,-20.7333,139.5,82.17,17,94,14.97,light rain
565,Pafos,CY,34.7667,32.4167,74.98,64,20,2.3,few clouds
566,Boueni,YT,-12.9025,45.0761,80.58,73,0,6.46,clear sky
567,Batagay-Alyta,RU,67.8006,130.4114,-0.26,86,100,2.91,overcast clouds
568,Linjiang,CN,41.8069,126.9078,43.45,95,100,2.46,light rain
569,Atambua,ID,-9.1061,124.8925,76.6,84,77,0.85,broken clouds
570,Lompoc,US,34.6391,-120.4579,59.56,84,20,0.0,few clouds
571,Yulara,AU,-25.2406,130.9889,66.04,77,40,4.61,scattered clouds
572,Jatai,BR,-17.8814,-51.7144,83.73,54,50,8.79,scattered clouds
573,Det Udom,TH,14.906,105.0784,75.02,92,91,3.8,overcast clouds
574,Calvia,ES,39.5657,2.5062,75.92,71,54,14.63,broken clouds
575,Hirata,JP,35.4333,132.8167,51.82,83,34,4.36,scattered clouds
576,Batsfjord,NO,70.6345,29.7185,32.22,100,20,8.05,few clouds
577,Jinchang,CN,38.4953,102.1739,41.65,42,69,1.99,broken clouds
578,Bourail,NC,-21.5667,165.4833,69.21,76,0,3.83,clear sky
579,Itacoatiara,BR,-3.1431,-58.4442,96.78,39,87,3.02,overcast clouds
580,Tucupita,VE,9.0622,-62.051,88.66,54,98,3.33,overcast clouds
581,Kyshtovka,RU,56.555,76.6271,21.43,86,43,7.99,scattered clouds
582,Haines Junction,CA,60.7522,-137.5108,35.55,55,100,5.75,overcast clouds
583,Salalah,OM,17.0151,54.0924,82.49,42,0,3.44,clear sky
584,Steamboat Springs,US,40.485,-106.8317,49.5,65,75,0.0,broken clouds
585,Alice Springs,AU,-23.7,133.8833,56.75,94,37,5.75,scattered clouds
586,Nacala,MZ,-14.5428,40.6728,77.83,81,0,14.05,clear sky
587,Edgewater,US,28.9889,-80.9023,72.23,63,20,12.66,few clouds
588,Usak,TR,38.5,29.4167,55.0,72,99,9.55,light rain
589,Point Pleasant,US,40.0832,-74.0682,64.11,75,75,5.99,broken clouds
590,Poya,NC,-21.35,165.15,69.12,78,0,4.03,clear sky
591,Abonnema,NG,4.7084,6.7931,82.24,73,86,8.23,light rain
592,Kampene,CD,-3.6,26.6667,72.3,95,91,1.43,light rain
593,Atar,MR,20.5169,-13.0499,95.4,13,9,9.31,clear sky
594,Manakara,MG,-22.1333,48.0167,74.7,85,84,10.38,light rain
595,Tautira,PF,-17.7333,-149.15,73.42,78,91,17.58,overcast clouds
596,Eskil,TR,38.4017,33.4131,60.46,50,57,10.49,broken clouds
597,Lugovoy,KZ,42.9472,72.7644,44.19,74,20,0.92,few clouds
598,Marsh Harbour,BS,26.5412,-77.0636,78.17,55,1,11.79,clear sky
599,Avanigadda,IN,16.0215,80.9181,80.74,91,97,4.56,overcast clouds
600,Taksimo,RU,56.3444,114.8794,23.41,70,100,0.65,overcast clouds
601,Khani,GE,41.9563,42.9566,56.77,77,58,6.85,broken clouds
602,Quelimane,MZ,-17.8786,36.8883,78.75,78,75,13.8,broken clouds
603,Yakima,US,46.4665,-120.6678,42.24,67,1,9.22,clear sky
604,Karoi,ZW,-16.8099,29.6925,81.86,29,66,3.31,broken clouds
605,Kieta,PG,-6.2167,155.6333,79.41,81,100,2.42,overcast clouds
606,Yarke Pole,UA,45.608,34.3172,48.69,86,0,8.01,clear sky
607,Pedernales,DO,18.0384,-71.744,85.17,58,0,5.12,clear sky
608,Sunrise Manor,US,36.2111,-115.0731,76.05,32,1,4.61,clear sky
609,Richards Bay,ZA,-28.783,32.0377,67.8,82,0,4.29,clear sky
610,Elkton,US,39.6068,-75.8333,62.69,82,93,4.0,overcast clouds
611,Belmonte,BR,-15.8631,-38.8828,84.2,62,53,9.35,broken clouds
612,Bisho,ZA,-32.8472,27.4422,63.23,70,53,8.84,broken clouds
613,Sao Lourenco Do Oeste,BR,-26.3592,-52.8511,71.28,69,57,4.25,broken clouds
614,Duki,PK,30.1541,68.5728,67.48,16,0,6.13,clear sky
615,Talcahuano,CL,-36.7167,-73.1167,60.48,77,75,8.05,broken clouds
616,Cascais,PT,38.6979,-9.4215,69.66,88,90,5.99,mist
617,Conceicao Do Araguaia,BR,-8.2578,-49.2647,96.46,32,41,4.34,scattered clouds
618,Hambantota,LK,6.1241,81.1185,80.19,82,47,3.02,scattered clouds
619,Kinablangan,PH,7.6947,126.5503,78.46,84,99,7.31,overcast clouds
620,San Fernando,PH,15.0286,120.6898,82.42,83,6,3.53,clear sky
621,Morelos,MX,18.75,-99.0,74.73,72,8,2.28,clear sky
622,Qasigiannguit,GL,68.8193,-51.1922,34.05,97,100,16.87,light rain
623,Paamiut,GL,61.994,-49.6678,34.05,92,100,6.87,overcast clouds
624,Homer,US,59.6425,-151.5483,48.09,73,90,17.27,overcast clouds
625,Havre-Saint-Pierre,CA,50.2334,-63.5986,48.79,87,90,11.5,overcast clouds
626,Fairbanks,US,64.8378,-147.7164,44.56,49,1,12.66,clear sky
627,Estevan,CA,49.1334,-102.9842,30.54,69,1,18.41,clear sky
628,Lethbridge,CA,49.7,-112.8186,20.03,82,1,5.75,clear sky
629,San Rafael,AR,-34.6177,-68.3301,52.34,39,100,11.43,overcast clouds
630,Bereda,ES,43.2686,-7.5406,59.14,91,100,5.12,overcast clouds
631,Ranong,TH,9.9658,98.6348,77.79,88,100,3.83,overcast clouds
632,Kargasok,RU,59.0556,80.8572,13.98,85,37,13.06,scattered clouds
633,Astana,KZ,51.1801,71.446,35.55,80,90,8.95,overcast clouds
634,Quatre Cocos,MU,-20.2078,57.7625,74.08,75,59,7.16,broken clouds
635,Margate,GB,51.3813,1.3862,57.06,73,51,4.0,broken clouds
636,Nantucket,US,41.2835,-70.0995,64.54,79,20,19.57,few clouds
637,Ouadda,CF,8.0777,22.4007,79.52,56,100,3.24,overcast clouds
638,Eureka,US,40.8021,-124.1637,57.2,96,89,3.98,overcast clouds
639,Salair,RU,54.2312,85.7972,31.32,92,100,15.28,light snow
640,Potosi,BO,-19.5836,-65.7531,57.06,33,1,6.53,clear sky
641,Kilindoni,TZ,-7.9139,39.6668,80.1,77,2,13.47,clear sky
642,Moose Factory,CA,51.2585,-80.6094,41.0,93,90,5.75,overcast clouds
643,Mabaruma,GY,8.2,-59.7833,86.0,62,95,4.52,overcast clouds
644,Marstal,DK,54.8562,10.5173,56.03,86,100,20.74,overcast clouds
645,Charleston,US,32.7766,-79.9309,69.03,69,1,1.99,clear sky
646,Gao,ML,16.6362,1.637,99.23,8,94,13.62,overcast clouds
647,Isla Mujeres,MX,21.2311,-86.731,82.45,55,7,4.43,clear sky
648,Port Hedland,AU,-20.3167,118.5667,73.45,78,75,4.61,broken clouds
649,Gallup,US,35.5281,-108.7426,48.96,46,1,0.0,clear sky
650,Merauke,ID,-8.4667,140.3333,79.7,85,100,11.36,overcast clouds
651,Comodoro Rivadavia,AR,-45.8667,-67.5,49.86,62,0,14.97,clear sky
652,Sapa,PH,5.1544,120.3241,81.21,78,100,3.65,overcast clouds
653,Zwedru,LR,6.0667,-8.1281,83.43,66,96,3.02,overcast clouds
654,Plettenberg Bay,ZA,-34.0527,23.3716,69.42,69,91,5.1,overcast clouds
655,Gaogou,CN,34.0175,119.1886,61.7,68,100,4.5,light rain
656,Takoradi,GH,4.8845,-1.7554,82.92,76,90,12.62,light rain
657,Boden,SE,65.8252,21.6886,35.6,100,100,4.81,overcast clouds
658,Mae Sai,TH,20.4335,99.8762,74.52,98,15,1.9,few clouds
659,Norrtalje,SE,59.758,18.705,49.01,93,33,7.58,scattered clouds
660,Ximei,CN,24.9639,118.3794,73.94,72,91,2.51,light rain
661,Mount Darwin,ZW,-16.7725,31.5838,81.86,32,79,2.68,broken clouds
662,Grindavik,IS,63.8424,-22.4338,37.35,80,40,26.46,scattered clouds
663,Amapa,BR,1.0,-52.0,93.92,41,63,4.36,broken clouds
664,Rossosh,RU,51.1209,38.5116,46.45,58,0,3.89,clear sky
665,Sorland,NO,67.667,12.6934,47.14,79,100,15.99,light rain
666,Tianpeng,CN,30.9866,103.9393,57.67,69,100,3.91,overcast clouds
667,Emerald,AU,-23.5333,148.1667,75.34,60,90,19.57,overcast clouds
668,Tromso,NO,69.6496,18.957,40.37,75,0,6.91,clear sky
669,Iwanai,JP,42.9744,140.5089,50.34,88,87,5.1,overcast clouds
670,Galle,LK,6.0367,80.217,78.82,87,67,7.54,broken clouds
671,Kambove,CD,-10.8764,26.5969,79.25,38,80,4.43,broken clouds
672,Guanica,PR,17.9716,-66.908,89.51,63,0,13.0,clear sky
673,Manaus,BR,-3.1019,-60.025,93.69,52,40,3.44,scattered clouds
674,Spearfish,US,44.4908,-103.8594,35.89,68,40,3.0,scattered clouds
675,Sechura,PE,-5.5569,-80.8222,75.74,57,33,5.79,scattered clouds
676,Olga,RU,43.7444,135.2892,44.19,88,100,3.38,overcast clouds
677,Beira,MZ,-19.8436,34.8389,75.29,73,20,11.5,few clouds
678,Muisne,EC,0.6,-80.0333,84.31,67,72,6.44,broken clouds
679,Elko,US,41.0002,-115.5012,41.02,61,100,2.84,overcast clouds
680,Zhanakorgan,KZ,43.9098,67.2495,45.7,60,6,5.37,clear sky
681,Saint Anthony,US,45.0205,-93.218,46.65,59,1,3.0,clear sky
682,Walvis Bay,NA,-22.9575,14.5053,67.15,55,0,12.66,clear sky
683,Qostanay,KZ,53.1667,63.5833,45.18,84,100,12.62,overcast clouds
684,Salta,AR,-24.7859,-65.4117,86.29,44,75,12.66,broken clouds
685,Lakes Entrance,AU,-37.8811,147.981,45.16,83,0,3.98,clear sky
686,Verkhoyansk,RU,67.5447,133.385,-2.34,90,100,2.86,overcast clouds
687,Nerchinskiy Zavod,RU,51.3088,119.61,23.22,48,33,5.32,scattered clouds
688,Harrisburg,US,40.2737,-76.8844,60.44,93,90,7.0,overcast clouds
689,Ayagoz,KZ,47.9714,80.4392,37.02,89,100,18.25,overcast clouds
690,North Bend,US,43.4065,-124.2243,56.25,97,90,4.61,overcast clouds
691,Minab,IR,27.1467,57.0801,85.5,20,0,5.32,clear sky
692,Zambezi,ZM,-13.5432,23.1047,77.52,46,97,1.63,overcast clouds
693,Chegem,RU,43.2833,43.1333,23.13,75,97,9.24,overcast clouds
694,Maceio,BR,-9.6658,-35.7353,89.04,58,40,13.8,scattered clouds
695,Lokosovo,RU,61.1333,74.8167,6.76,94,65,6.33,broken clouds
696,Sagua De Tanamo,CU,20.5819,-75.2414,84.83,70,43,3.87,scattered clouds
697,Jabinyanah,TN,35.035,10.9081,75.0,60,90,8.66,overcast clouds
